<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ALRS,W,29/07/13,00:00:00,33.1990000,33.9400000,33.0000000,33.0450000,981500
ALRS,W,05/08/13,00:00:00,33.0340000,33.3290000,32.3000000,33.0990000,10968900
ALRS,W,12/08/13,00:00:00,33.1000000,33.4900000,32.8500000,33.0000000,11281400
ALRS,W,19/08/13,00:00:00,33.0020000,34.4980000,33.0000000,33.6010000,6140800
ALRS,W,26/08/13,00:00:00,33.8500000,34.0000000,33.0200000,33.0500000,997700
ALRS,W,02/09/13,00:00:00,33.0000000,33.5000000,32.6120000,33.0610000,2662900
ALRS,W,09/09/13,00:00:00,33.3690000,33.3720000,32.6000000,32.6780000,1938400
ALRS,W,16/09/13,00:00:00,32.7240000,35.4500000,32.5950000,34.5100000,48626700
ALRS,W,23/09/13,00:00:00,34.8450000,37.3470000,34.5000000,36.8000000,4395600
ALRS,W,30/09/13,00:00:00,36.9870000,40.9890000,35.6710000,38.7000000,6390000
ALRS,W,07/10/13,00:00:00,38.6990000,38.7000000,34.7500000,34.7500000,6872400
ALRS,W,14/10/13,00:00:00,34.7710000,35.4900000,34.7520000,35.2440000,4462000
ALRS,W,21/10/13,00:00:00,35.4180000,35.4800000,34.5800000,34.9500000,4502800
ALRS,W,28/10/13,00:00:00,35.0970000,38.0810000,34.9950000,35.9510000,107395600
ALRS,W,04/11/13,00:00:00,36.0050000,36.3600000,35.1950000,36.1000000,14765100
ALRS,W,11/11/13,00:00:00,36.1000000,36.2250000,34.7530000,35.3610000,15211400
ALRS,W,18/11/13,00:00:00,35.3610000,35.8980000,35.2200000,35.3800000,9607900
ALRS,W,25/11/13,00:00:00,35.3000000,35.3990000,33.0010000,34.9140000,6799000
ALRS,W,02/12/13,00:00:00,34.9190000,35.8790000,34.7210000,35.4450000,6597600
ALRS,W,09/12/13,00:00:00,35.1130000,35.7030000,32.7230000,32.9000000,8080300
ALRS,W,16/12/13,00:00:00,33.0950000,34.6930000,32.5010000,34.6300000,8379200
ALRS,W,23/12/13,00:00:00,34.7160000,35.0500000,34.0000000,34.8000000,6527700
ALRS,W,30/12/13,00:00:00,34.7280000,36.0140000,34.6010000,35.6700000,2256800
ALRS,W,06/01/14,00:00:00,35.3990000,35.3990000,32.2010000,33.2000000,7520300
ALRS,W,13/01/14,00:00:00,33.2030000,33.8300000,31.7080000,32.0300000,17141100
ALRS,W,20/01/14,00:00:00,32.1970000,35.9840000,32.1970000,35.6700000,20186900
ALRS,W,27/01/14,00:00:00,35.3010000,36.9800000,34.6500000,36.5000000,17397900
ALRS,W,03/02/14,00:00:00,36.5710000,37.0000000,34.3460000,36.5710000,13014200
ALRS,W,10/02/14,00:00:00,36.5000000,37.3940000,35.5150000,36.2000000,8664800
ALRS,W,17/02/14,00:00:00,36.0050000,37.0000000,35.8000000,36.9770000,15027400
ALRS,W,24/02/14,00:00:00,36.8230000,39.4990000,36.8200000,38.7300000,17073100
ALRS,W,03/03/14,00:00:00,37.8890000,37.8970000,34.5020000,36.8010000,23990500
ALRS,W,10/03/14,00:00:00,36.9990000,37.3360000,29.2000000,33.6370000,21325300
ALRS,W,17/03/14,00:00:00,33.6400000,35.8980000,31.7220000,34.2700000,16388400
ALRS,W,24/03/14,00:00:00,34.2920000,35.4900000,33.2200000,34.7600000,15673400
ALRS,W,31/03/14,00:00:00,34.7520000,38.4680000,34.5000000,38.3000000,19781300
ALRS,W,07/04/14,00:00:00,37.9990000,38.5440000,36.3540000,38.3200000,14908500
ALRS,W,14/04/14,00:00:00,38.2000000,38.3240000,36.0300000,36.7530000,9943400
ALRS,W,21/04/14,00:00:00,36.9100000,36.9600000,35.0000000,35.7500000,12412600
ALRS,W,28/04/14,00:00:00,35.7510000,37.1490000,34.9000000,36.0000000,15914800
ALRS,W,05/05/14,00:00:00,36.1880000,37.9400000,35.6500000,37.0300000,11414300
ALRS,W,12/05/14,00:00:00,37.2890000,41.9500000,37.0950000,40.6000000,45885500
ALRS,W,19/05/14,00:00:00,40.7720000,40.7720000,38.5490000,39.5000000,39390800
ALRS,W,26/05/14,00:00:00,38.9070000,42.5100000,38.9000000,41.3000000,134377900
ALRS,W,02/06/14,00:00:00,41.2990000,45.1970000,40.8320000,41.4520000,54256700
ALRS,W,09/06/14,00:00:00,41.6540000,41.6540000,39.7340000,40.3000000,17848500
ALRS,W,16/06/14,00:00:00,40.0030000,42.2220000,38.8570000,41.0000000,38174500
ALRS,W,23/06/14,00:00:00,41.4250000,43.7300000,41.0370000,42.0000000,44626800
ALRS,W,30/06/14,00:00:00,42.2360000,46.0000000,41.0310000,45.0000000,27145000
ALRS,W,07/07/14,00:00:00,44.6470000,49.4400000,42.6600000,44.7020000,20830200
ALRS,W,14/07/14,00:00:00,44.7590000,48.0000000,42.8140000,46.2110000,24734700
ALRS,W,21/07/14,00:00:00,45.9970000,45.9970000,42.1500000,44.5000000,20700900
ALRS,W,28/07/14,00:00:00,44.2690000,45.0000000,42.3420000,44.0000000,20434300
ALRS,W,04/08/14,00:00:00,44.1190000,46.4440000,41.4810000,43.3000000,24563300
ALRS,W,11/08/14,00:00:00,44.1000000,45.1840000,42.6690000,44.0000000,15527700
ALRS,W,18/08/14,00:00:00,44.6960000,44.6960000,42.9500000,43.4000000,10343300
ALRS,W,25/08/14,00:00:00,43.7960000,44.9800000,42.3510000,42.5000000,13604300
ALRS,W,01/09/14,00:00:00,42.4970000,42.8980000,38.6500000,41.5900000,32176300
ALRS,W,08/09/14,00:00:00,41.6100000,41.9400000,36.5610000,36.7990000,29671700
ALRS,W,15/09/14,00:00:00,36.5010000,38.7500000,35.6510000,38.4500000,46909300
ALRS,W,22/09/14,00:00:00,38.4510000,38.4510000,36.4120000,36.4530000,20912400
ALRS,W,29/09/14,00:00:00,36.4400000,37.0300000,34.1320000,36.4000000,20419000
ALRS,W,06/10/14,00:00:00,36.7000000,39.5000000,36.3300000,39.5000000,27611500
ALRS,W,13/10/14,00:00:00,39.3000000,41.3700000,38.0800000,39.1700000,26233200
ALRS,W,20/10/14,00:00:00,39.2100000,40.3500000,37.2100000,38.3300000,14627900
ALRS,W,27/10/14,00:00:00,38.4800000,39.0300000,37.0500000,38.5000000,18859300
ALRS,W,03/11/14,00:00:00,38.2000000,39.8900000,37.5000000,39.5200000,14431100
ALRS,W,10/11/14,00:00:00,39.7400000,44.8000000,39.7400000,42.9400000,32664300
ALRS,W,17/11/14,00:00:00,42.7400000,45.5000000,42.6700000,45.5000000,21740900
ALRS,W,24/11/14,00:00:00,45.5500000,47.5000000,39.6100000,47.4900000,17468200
ALRS,W,01/12/14,00:00:00,47.3000000,52.6600000,47.0200000,51.9500000,39869900
ALRS,W,08/12/14,00:00:00,52.0000000,52.4900000,47.0500000,51.8900000,32195900
ALRS,W,15/12/14,00:00:00,51.7500000,63.5200000,49.5600000,55.8600000,48319000
ALRS,W,22/12/14,00:00:00,54.5100000,69.4600000,52.9400000,58.7200000,40045600
ALRS,W,29/12/14,00:00:00,58.0100000,64.0000000,57.8300000,63.0000000,11163900
ALRS,W,05/01/15,00:00:00,63.1700000,64.4900000,57.5400000,61.9100000,20187500
ALRS,W,12/01/15,00:00:00,61.5000000,72.1000000,61.1000000,69.5500000,24779100
ALRS,W,19/01/15,00:00:00,69.6000000,79.4400000,69.2000000,76.0000000,24367000
ALRS,W,26/01/15,00:00:00,76.1100000,83.7600000,71.2700000,78.4900000,36356100
ALRS,W,02/02/15,00:00:00,78.1000000,82.1200000,76.0000000,79.0000000,33653200
ALRS,W,09/02/15,00:00:00,79.5000000,81.6500000,70.2700000,73.3500000,34429600
ALRS,W,16/02/15,00:00:00,73.4000000,75.9300000,70.5000000,75.7000000,23714000
ALRS,W,23/02/15,00:00:00,73.9900000,76.3800000,67.3200000,68.5000000,20940000
ALRS,W,02/03/15,00:00:00,68.4200000,76.9500000,68.0600000,74.5000000,39098600
ALRS,W,09/03/15,00:00:00,73.9900000,77.5000000,73.0300000,76.1200000,26746800
ALRS,W,16/03/15,00:00:00,76.5300000,84.1000000,75.1800000,78.0000000,155323500
ALRS,W,23/03/15,00:00:00,78.5000000,78.6000000,68.0500000,70.2300000,48701500
ALRS,W,30/03/15,00:00:00,70.4000000,74.1900000,69.7500000,72.4100000,21701900
ALRS,W,06/04/15,00:00:00,73.1600000,73.5700000,63.1200000,65.2000000,31417600
ALRS,W,13/04/15,00:00:00,65.5000000,66.0000000,62.0200000,63.8000000,42191300
ALRS,W,20/04/15,00:00:00,64.1800000,68.4900000,64.0100000,66.2500000,47466500
ALRS,W,27/04/15,00:00:00,66.2400000,68.6600000,65.7100000,68.3900000,23745700
ALRS,W,04/05/15,00:00:00,68.3500000,72.1100000,63.1300000,68.1300000,24922600
ALRS,W,11/05/15,00:00:00,68.2000000,69.5500000,65.5500000,66.7000000,15628500
ALRS,W,18/05/15,00:00:00,66.8900000,68.2500000,64.3400000,67.0000000,21144000
ALRS,W,25/05/15,00:00:00,66.8500000,69.2500000,63.2500000,63.2500000,29205400
ALRS,W,01/06/15,00:00:00,64.5000000,66.7600000,60.5000000,62.9400000,41770400
ALRS,W,08/06/15,00:00:00,63.3000000,64.4800000,62.0100000,62.0100000,15583800
ALRS,W,15/06/15,00:00:00,62.4800000,62.6400000,60.0900000,62.4900000,19420500
ALRS,W,22/06/15,00:00:00,62.3900000,64.2300000,62.2000000,63.4500000,17381800
ALRS,W,29/06/15,00:00:00,62.8600000,64.2000000,62.2900000,64.1000000,25829200
ALRS,W,06/07/15,00:00:00,64.0600000,73.3700000,63.7900000,72.3000000,57446900
ALRS,W,13/07/15,00:00:00,72.3500000,74.5000000,69.4100000,71.1000000,33789200
ALRS,W,20/07/15,00:00:00,71.0000000,73.9500000,66.0000000,66.7000000,47090400
ALRS,W,27/07/15,00:00:00,66.5000000,71.6000000,65.3300000,71.2000000,31347700
ALRS,W,03/08/15,00:00:00,70.8400000,73.9800000,70.7800000,73.0100000,25184600
ALRS,W,10/08/15,00:00:00,73.0400000,74.0900000,69.7000000,69.7300000,22787700
ALRS,W,17/08/15,00:00:00,69.8000000,69.8000000,64.0300000,65.5000000,43295600
ALRS,W,24/08/15,00:00:00,63.3500000,65.9200000,62.0800000,64.1000000,55555800
ALRS,W,31/08/15,00:00:00,64.4000000,67.0300000,63.8200000,64.0200000,45939500
ALRS,W,07/09/15,00:00:00,64.0200000,65.1200000,62.3500000,64.8500000,30551600
ALRS,W,14/09/15,00:00:00,64.8500000,64.9600000,60.2700000,61.9100000,49752500
ALRS,W,21/09/15,00:00:00,61.2000000,61.9000000,55.5600000,55.9000000,41052200
ALRS,W,28/09/15,00:00:00,55.9100000,59.2400000,52.3200000,57.4400000,48602700
ALRS,W,05/10/15,00:00:00,57.9400000,60.4300000,57.7200000,59.1000000,30477500
ALRS,W,12/10/15,00:00:00,58.9400000,59.4600000,56.0600000,56.0600000,33831100
ALRS,W,19/10/15,00:00:00,56.1200000,57.3500000,53.5300000,55.9000000,44289100
ALRS,W,26/10/15,00:00:00,56.0500000,56.2000000,51.4000000,51.4000000,37196400
ALRS,W,02/11/15,00:00:00,51.3500000,54.7400000,50.3000000,52.2200000,51058200
ALRS,W,09/11/15,00:00:00,52.2500000,52.8000000,50.7200000,50.8100000,30988100
ALRS,W,16/11/15,00:00:00,50.8800000,54.3000000,50.6100000,53.6000000,39691500
ALRS,W,23/11/15,00:00:00,53.8700000,55.3200000,52.2100000,52.7200000,43738700
ALRS,W,30/11/15,00:00:00,52.8000000,53.0000000,51.0000000,52.1300000,37616600
ALRS,W,07/12/15,00:00:00,52.1500000,52.1500000,48.4200000,50.5000000,37021800
ALRS,W,14/12/15,00:00:00,50.6700000,57.7000000,50.4300000,57.6000000,93674400
ALRS,W,21/12/15,00:00:00,57.7000000,57.8700000,55.5600000,56.4200000,22954600
ALRS,W,28/12/15,00:00:00,56.4700000,56.8500000,53.4000000,55.9400000,28181900
ALRS,W,04/01/16,00:00:00,56.0000000,58.9000000,54.6600000,57.6900000,11962000
ALRS,W,11/01/16,00:00:00,56.9000000,59.1800000,53.6200000,53.9000000,38561800
ALRS,W,18/01/16,00:00:00,53.0600000,57.9100000,52.3300000,57.1000000,41388200
ALRS,W,25/01/16,00:00:00,57.2000000,61.9500000,55.7700000,61.7300000,58547100
ALRS,W,01/02/16,00:00:00,61.7000000,68.7500000,60.2200000,66.6000000,77087000
ALRS,W,08/02/16,00:00:00,66.6000000,67.4000000,61.6000000,67.3200000,61093400
ALRS,W,15/02/16,00:00:00,67.5600000,72.5200000,66.5600000,69.1900000,83002600
ALRS,W,22/02/16,00:00:00,69.5800000,71.8800000,68.6300000,69.4000000,35332200
ALRS,W,29/02/16,00:00:00,69.3400000,72.4200000,68.7000000,72.2500000,46292400
ALRS,W,07/03/16,00:00:00,72.2500000,73.0900000,70.0000000,70.6500000,30075100
ALRS,W,14/03/16,00:00:00,70.9500000,71.6000000,69.6000000,70.1700000,42756200
ALRS,W,21/03/16,00:00:00,70.1900000,71.8500000,69.8700000,70.3600000,88027600
ALRS,W,28/03/16,00:00:00,70.3700000,70.7400000,68.1000000,70.3000000,39382700
ALRS,W,04/04/16,00:00:00,70.4500000,73.3500000,69.4000000,71.8900000,35195200
ALRS,W,11/04/16,00:00:00,72.0200000,72.9500000,69.1300000,71.4500000,44858600
ALRS,W,18/04/16,00:00:00,70.7100000,77.1000000,69.6600000,75.0000000,53207800
ALRS,W,25/04/16,00:00:00,74.5000000,75.4900000,71.5600000,73.9000000,29843600
ALRS,W,02/05/16,00:00:00,73.3100000,74.6500000,71.1800000,72.6400000,19931300
ALRS,W,09/05/16,00:00:00,72.4700000,74.0900000,71.5600000,73.4900000,16537600
ALRS,W,16/05/16,00:00:00,73.4500000,79.0000000,73.4000000,73.5900000,42187500
ALRS,W,23/05/16,00:00:00,74.0100000,75.2300000,70.0800000,71.5000000,30485500
ALRS,W,30/05/16,00:00:00,71.8600000,74.4900000,69.3800000,69.8100000,30299100
ALRS,W,06/06/16,00:00:00,70.2800000,74.0000000,68.9500000,70.7000000,39511900
ALRS,W,13/06/16,00:00:00,70.8600000,72.3000000,68.0900000,71.6800000,39952800
ALRS,W,20/06/16,00:00:00,72.0800000,73.5000000,68.2400000,72.1500000,25261900
ALRS,W,27/06/16,00:00:00,72.3000000,72.3900000,68.3500000,68.5000000,29117900
ALRS,W,04/07/16,00:00:00,68.9000000,70.2000000,67.0000000,67.5500000,70246000
ALRS,W,11/07/16,00:00:00,68.4700000,72.7700000,67.8000000,70.5000000,148276800
ALRS,W,18/07/16,00:00:00,69.1000000,71.0500000,68.1700000,70.0100000,88405000
ALRS,W,25/07/16,00:00:00,70.0200000,72.5500000,69.7100000,71.2500000,47107400
ALRS,W,01/08/16,00:00:00,71.4600000,73.5000000,69.7000000,73.5000000,49812300
ALRS,W,08/08/16,00:00:00,73.6700000,74.5300000,72.5300000,73.4000000,32429200
ALRS,W,15/08/16,00:00:00,73.5900000,76.2400000,73.3100000,74.6500000,39340600
ALRS,W,22/08/16,00:00:00,74.6000000,75.6000000,72.6100000,73.0000000,34449700
ALRS,W,29/08/16,00:00:00,73.9500000,76.8000000,73.3300000,76.5300000,51492700
ALRS,W,05/09/16,00:00:00,76.8000000,83.1500000,76.5500000,82.4400000,58703400
ALRS,W,12/09/16,00:00:00,82.2000000,85.6800000,80.4000000,84.6900000,54381900
ALRS,W,19/09/16,00:00:00,84.1100000,88.9700000,84.1100000,88.9700000,47808800
ALRS,W,26/09/16,00:00:00,88.5100000,92.0000000,83.7300000,86.6000000,63266400
ALRS,W,03/10/16,00:00:00,86.9500000,95.2000000,86.1500000,94.3000000,65246100
ALRS,W,10/10/16,00:00:00,94.6200000,95.4800000,86.3800000,86.9800000,64245100
ALRS,W,17/10/16,00:00:00,85.1200000,89.3400000,85.1200000,87.2700000,45445100
ALRS,W,24/10/16,00:00:00,87.2200000,89.9300000,85.2900000,89.0000000,38288200
ALRS,W,31/10/16,00:00:00,89.2200000,89.6100000,84.7000000,84.7500000,31180900
ALRS,W,07/11/16,00:00:00,85.0500000,88.3400000,80.0500000,87.1200000,146285800
ALRS,W,14/11/16,00:00:00,88.0000000,90.4100000,86.2300000,88.5200000,61390400
ALRS,W,21/11/16,00:00:00,90.1000000,91.6900000,86.5200000,89.7000000,66608000
ALRS,W,28/11/16,00:00:00,89.7000000,94.2000000,88.5000000,92.7000000,64403200
ALRS,W,05/12/16,00:00:00,92.8900000,94.7400000,89.6200000,92.0000000,76498700
ALRS,W,12/12/16,00:00:00,93.5900000,100.4000000,92.5000000,97.4100000,134682400
ALRS,W,19/12/16,00:00:00,98.1500000,98.7400000,95.2700000,95.6800000,37422100
ALRS,W,26/12/16,00:00:00,96.0000000,98.6600000,95.2200000,97.4300000,16948200
ALRS,W,02/01/17,00:00:00,97.5000000,103.3800000,97.1600000,100.6600000,40228600
ALRS,W,09/01/17,00:00:00,101.1600000,103.4200000,96.4000000,101.8500000,67764100
ALRS,W,16/01/17,00:00:00,101.3000000,102.1200000,97.6800000,99.7000000,41670200
ALRS,W,23/01/17,00:00:00,99.7800000,108.5500000,98.8000000,107.5200000,100006500
ALRS,W,30/01/17,00:00:00,107.5900000,107.8300000,102.7600000,104.8500000,53592800
ALRS,W,06/02/17,00:00:00,104.8000000,106.2500000,102.0500000,103.5000000,41551400
ALRS,W,13/02/17,00:00:00,103.3300000,103.7800000,97.8000000,99.0000000,57595600
ALRS,W,20/02/17,00:00:00,98.8300000,100.6100000,93.2500000,94.7500000,60373400
ALRS,W,27/02/17,00:00:00,94.8000000,96.7000000,90.0000000,95.8500000,62204400
ALRS,W,06/03/17,00:00:00,95.7500000,96.1500000,85.7000000,86.0000000,68320500
ALRS,W,13/03/17,00:00:00,86.0000000,95.9000000,85.3100000,94.5000000,83122600
ALRS,W,20/03/17,00:00:00,94.8500000,96.6000000,92.3100000,96.0000000,82847800
ALRS,W,27/03/17,00:00:00,95.4300000,95.4300000,91.0100000,91.0100000,60731000
ALRS,W,03/04/17,00:00:00,91.7500000,93.0900000,88.2500000,88.5700000,65398500
ALRS,W,10/04/17,00:00:00,88.6800000,90.7400000,85.0000000,87.7000000,95471300
ALRS,W,17/04/17,00:00:00,87.6000000,93.2500000,86.1200000,93.2000000,76462500
ALRS,W,24/04/17,00:00:00,93.8600000,99.0000000,92.3900000,98.1100000,101078300
ALRS,W,01/05/17,00:00:00,98.2500000,100.9000000,93.2100000,93.4100000,66532400
ALRS,W,08/05/17,00:00:00,94.2100000,95.6500000,92.6000000,93.0900000,39552000
ALRS,W,15/05/17,00:00:00,93.4800000,94.3000000,87.8700000,90.0600000,68119200
ALRS,W,22/05/17,00:00:00,90.1700000,92.4500000,87.8000000,89.7700000,70208300
ALRS,W,29/05/17,00:00:00,89.7000000,92.3400000,86.5000000,88.3200000,79292900
ALRS,W,05/06/17,00:00:00,88.4400000,89.2700000,85.2700000,85.8100000,51865400
ALRS,W,12/06/17,00:00:00,86.1200000,86.1200000,77.5000000,83.1200000,132257000
ALRS,W,19/06/17,00:00:00,83.2100000,84.8900000,81.1400000,84.3600000,77039900
ALRS,W,26/06/17,00:00:00,84.6500000,88.2000000,83.9100000,86.5500000,53522000
ALRS,W,03/07/17,00:00:00,86.8500000,93.6700000,86.8200000,93.4000000,72631300
ALRS,W,10/07/17,00:00:00,93.8400000,96.3600000,88.3100000,96.1000000,110147100
ALRS,W,17/07/17,00:00:00,96.2500000,97.8900000,84.8000000,85.8600000,102598100
ALRS,W,24/07/17,00:00:00,85.6500000,87.1000000,82.5000000,82.9900000,75365200
